"Кольцевая лампа со штативом для телефона и фотоаппарата 30 см белый свет, WALKER, WLR-3010, LED лампа белого света для селфи, кольцо для фото и видео, осветитель для профессиональной съемки",970 ₽,47 отзывов,"Завтра доставит Ozon, продавец WALKER",https://www.ozon.ru/product/koltsevaya-lampa-so-shtativom-dlya-telefona-i-fotoapparata-30-sm-belyy-svet-walker-wlr-3010-led-296660318/?asb=FpTm2ur5M7O%252F0Qow2Wof0g8Ce%252FPWGGD8hBMLw%252BwEMBB1lnqAl2ebkPirIZQmgv%252Ff&asb2=N_8NwckaEMpuHvks3N4ok8oz6yZT1cD7pNX2VC6kIpEq1s0CFq8BePC1GeFqch_sHsfaEvYpwuweWb2O5ge-ASK530ktRVNCB9PGc2TTzghlBHctCCH5TbYrNc8otf6Bjoi-W5NT9D9Ud2ClOWYb4w
Фотофон / фон для фото / фон для предметной съемки / фон для маникюра / фон для ювелирных украшений / фон для аксессуаров / бетон / камень / штукатурка / А3,386 ₽,1 отзыв,"6 мая доставит Ozon, продавец Mr. Pixel",https://www.ozon.ru/product/fotofon-fon-dlya-foto-fon-dlya-predmetnoy-semki-fon-dlya-manikyura-fon-dlya-yuvelirnyh-555197951/?asb=s1X65dfV8qlT0gCwR8NWh0ZSpXBpSLd%252FWPtTZ5NxX7Y%253D&asb2=RNIDvFArwvBoeHFJWIgAhE4jHAi73RuOTfGNtqs7Xwyh7X5odrerOsrKacjRWMAZ
Винт с ушком для крепления страховочного ремня с резьбой 1/4,150 ₽,1 отзыв,"6 мая доставит Ozon, продавец ACTIONSTUFF",https://www.ozon.ru/product/vint-s-ushkom-dlya-krepleniya-strahovochnogo-remnya-s-rezboy-1-4-370812815/?asb=aaqgHQmMgLv%252BtxcMVlzeVGLV%252FI7kRh9vUKvblqLBM%252Bk%253D&asb2=k-khIt_366iTMB-7EfuMBu817pPk4n-tiGsEGBll3dyQvjssTq-FgM82CABDEPPM
Зонт просветный Raylab SU-01 100см,902 ₽,5 отзывов,"7 мая доставит Ozon, продавец Фотосклад",https://www.ozon.ru/product/zont-prosvetnyy-raylab-su-01-100sm-256822517/?asb=r9t%252BQAr8KmVd1D%252By66C65wvKHSEcj075YwKHVBH2o3w%253D&asb2=nciiIt4goPNLUDYNPU4V7g0c6NiOMpfpAVZY5AeDq180_zaKfjlfXl1EOsEgnoSU
"Кольцевая светодиодная лампа RGB с зеркалом для селфи и макияжа для смартфона, планшета, ноутбука, с прищепкой",379 ₽,129 отзывов,"Завтра доставит Ozon, продавец TrueCost",https://www.ozon.ru/product/koltsevaya-svetodiodnaya-lampa-rgb-s-zerkalom-dlya-selfi-i-makiyazha-dlya-smartfona-373753343/?asb=4w0tjxMoAX%252F1xD%252Fc0XNcwQ4rLYAuwlhZshS0RgwvxDYUM0PhYFQp4pAsOcG1VUF%252F&asb2=VX8Gai2-XgC0rq1ZUTr3PDheOz5UtQAY-rmLhquxMfYBv-d7NXJ9rWKb0AvrvZ_YCybGHh2VlvU02pgS5zNxCMBhRqtXmqL_aLfWCbBaQiFImLcUl9jG23m78skb6pvJ0caM4JyusYG1DPJHTNkKKw
"Крепление - присоска для камер с креплением 1/4"" для GoPro, Xiaomi, Dji, SJCAM, EKEN",390 ₽,12 отзывов,"6 мая доставит Ozon, продавец SportStyle.pro",https://www.ozon.ru/product/kreplenie-prisoska-dlya-kamer-s-krepleniem-1-4-dlya-gopro-xiaomi-dji-sjcam-eken-287861449/?asb=6HGRBwZ1CdY91qxQy3dyfz%252B4WY9YgolEJQdnwlk5z80%253D&asb2=hk8CNVrwHv8pxOMh_dmna4LgcyvP23Rt3nXHGNuwpSgzbM3eHVebM-RB2cZDvGys
"Кинохлопушка для съёмки фильмов, NOVELEKA, 27х30см",792 ₽,3 отзыва,"6 мая доставит Ozon, продавец NOVELEKA",https://www.ozon.ru/product/kinohlopushka-dlya-semki-filmov-noveleka-27h30sm-378936150/?asb=xulqgTRKBcRvbvmi5tzXxumQLxBmGltI80ZS7PFvgbY%253D&asb2=j_1ITkhfTTeYFTpAorTtcGqktS7jJnu0ghLXQobeun-Ooc_iJ6x3oQWnRj5EhL2r
Кольцевая лампа селфи кольцо с гибким держателем для телефона на прищепке с подсветкой,637 ₽,7 отзывов,"Завтра доставит Ozon, продавец ИП Мансур",https://www.ozon.ru/product/koltsevaya-lampa-selfi-koltso-s-gibkim-derzhatelem-dlya-telefona-na-prishchepke-s-podsvetkoy-483494729/?asb=q1nvI%252BcSfjjXhl8gBD5mtnWvf1Rjebjbg1EjOG7FT2Y3Zd%252F4rJePB%252FuUZhHlgj6m&asb2=qy30LLMCJH9n-Gl3cjCZrCE4SV077JLYylqdncf1w67aGgHeTvUQLMGZw8YA-r3AdhrP_H_JAwnKvjaLNT7coeJBYBc6G4UqiUHDKEDQdmFTwLIIWewZreeyxk3qGlr1CC0Mxuru0dK2uR9363a4EA
"Светодиодная кольцевая лампа, с тремя режимами освещения диметр 33 см. для профессиональной фото видео семки (без штатива)",998 ₽,52 отзыва,"7 мая доставит Ozon, продавец optmobilion",https://www.ozon.ru/product/svetodiodnaya-koltsevaya-lampa-s-tremya-rezhimami-osveshcheniya-dimetr-33-sm-dlya-228807030/?asb=IKl7VPFL%252BZ9ZlGHbeaIqKuI7L9%252B4sMoV%252BsP7gGOG6oNpcyRcbU%252FiYfT%252Fb8aL1FbF&asb2=jKORVeKKkF0fViuqMWH2iFTtTM45QY_WaJ5Rr-sF817LxqGJ_izUNqAz7s4jHpx56Ou0JdTsPq1YepKL84SvQLEwbtoCD0RwY8j9rwVXCW9zgYomvj1ZKpLwo6nmne6poyMaVoWDzbFa7LXrvs8CoA
"Фон пластиковый DOFA для предметной фотосъемки 68х130 см, белый",737 ₽,67 отзывов,"14 мая доставит Ozon, продавец Dofa",https://www.ozon.ru/product/fon-plastikovyy-dofa-dlya-predmetnoy-fotosemki-68h130-sm-belyy-267719555/?asb=r%252BVeDC%252Fk%252FqMSsTz0g090CIVw1mcXPE%252BQhKlMbaOkYo0%253D&asb2=m888eUZsAfAZg9RwQ64yYFj6tneVkWul6pyKp8WHmYyPDRPWdDa7KRT03X3Yao5q
Селфи лампа кольцо для селфи Световое кольцо для макияжа Монопод Подсветка для фото,226 ₽,14 отзывов,"8 мая доставит Ozon, продавец MyLatso",https://www.ozon.ru/product/selfi-lampa-koltso-dlya-selfi-svetovoe-koltso-dlya-makiyazha-monopod-podsvetka-dlya-foto-488681420/?asb=u2VurGll4GAkJXO6O7LLA27jDSpqTZKeOwT%252F1LfBFpJFDikIegOqknfcd1HTTMSr&asb2=W72eSNvF1iZFALpxhuGi2KkJiqd-M6bU5DBcmmX9_JEQvpRmROz6ijAgW1C0S-5xKbYHzp61qdPLLv9By0zaCqAnD-_ngeU91BCrcRPsBk7uAfhNSqWpXxEKGoRui9GY4rA_u8iSWnoDh7rq0UInhw
Тройное зарядное устройство для трёх аккумуляторов экшн-камеры GoPro Hero 4,417 ₽,1 отзыв,"6 мая доставит Ozon, продавец Озон",https://www.ozon.ru/product/troynoe-zaryadnoe-ustroystvo-dlya-treh-akkumulyatorov-ekshn-kamery-gopro-hero-4-477221944/?asb=YK6rnf0KYoBAozd6xPPvt9PUEakznFq3%252BLrttK%252Fup3w%253D&asb2=4QeSjsQZFY62T5aJkNZTFRga3eIaoaDIkpRkxdn4wMBbidFkZtgbWdbeeOmfXdGz
"Виниловый фотофон Fonvinil 100*75 см бетон, штукатурка",745 ₽,2 отзыва,"10 мая доставит Ozon, продавец Fonvinil",https://www.ozon.ru/product/vinilovyy-fotofon-fonvinil-100-75-sm-beton-shtukaturka-340658725/?asb=0uKDy9EMr38J%252FzOapv6z6lcWTjrOV8BJrS2Dg%252FKpX5xEAdc440KGUXWs03MCMLC4&asb2=okPZgv1UNfYiEMpRDatB5LALgeH_48Eztd6Z2xhXaKt0TBMtE9g2NaHRUGFp7yZfsUm4IFPic7jc_qyQpk4nv6tjux4RfkazFUlQMXeK2xVIjS34H-08HgS8SJJ7GBRoQYTIx8_tvgvigLbkuV5XgQ
Пластиковый адаптер на штатив и монопод для экшен-камер,249 ₽,5 отзывов,"6 мая доставит Ozon, продавец Action-mag",https://www.ozon.ru/product/plastikovyy-adapter-na-shtativ-i-monopod-dlya-ekshen-kamer-306713848/?asb=J7e1GlW5mLbfxnz%252B90om004QLswS6KWSgcJJ9hOJDXg%253D&asb2=JmfcPRfLg0nJfhpbnjvEv890C5X668KoFmi4kIbtQVrlTzX_BcPeFQCs61F8nYHO
Подсветка фото для телефона / Селфи кольцо для телефона / мини селфи кольцо / подсветка для фото,356 ₽,8 отзывов,"6 мая доставит Ozon, продавец BEST SHOP",https://www.ozon.ru/product/podsvetka-foto-dlya-telefona-selfi-koltso-dlya-telefona-mini-selfi-koltso-podsvetka-dlya-foto-464545881/?asb=zWeYtoD3vCLwbs599oseMup%252Fb5KnJFJk4amSsdQe%252BU4KQAOOGanpX0m6d%252Fyn6qdv&asb2=2T0JCKX79Jnmu7KpXn3Mw6hn7BkpywsAYnpABLPf7L8vOcHwNXbJEF6R5GqCNodSMkxHcZ35l9Kaquh46v5fF-bLqsU8JUT4UTYqKITn6R9Qo6gJvF9hXlmoNH5mLba89hn_H4fuRQz9y3CI-18fMQ
"Зонт Ditech UB33BG 33""(84 см) black/gold",399 ₽,7 отзывов,"7 мая доставит Ozon, продавец Dicom",https://www.ozon.ru/product/zont-ditech-ub33bg-33-84-sm-black-gold-231710211/?asb=WwlBh76z8vAiSFa3So6eHmHXyCy30cQG1cCQ6whJX9g%253D&asb2=OnSN0aYaG5HUXdR6617BmMtwfFLvAcfL9KnemwltPv4nsR3Ihzlz3NyfD4Ygl8ZE
Патрон Falcon Eyes LH-27SU для лампы вспышки и зонта,723 ₽,5 отзывов,"7 мая доставит Ozon, продавец Фотосклад",https://www.ozon.ru/product/patron-falcon-eyes-lh-27su-dlya-lampy-vspyshki-i-zonta-269277893/?asb=QlDUzbLiXSRpnmVebLxvk2%252BAxvb%252BDXnJ3IYbR0Z4zuY%253D&asb2=t41iLYhNTRs-wch3iGJOQDnSpjVR34fL0dO71uEuZiMiX51haiX1l7dvvkXP87T6
"Подсветка селфи для телефона / Кольцевая светодиодная лампа для селфи 40 режимов RGB / селфи кольцо для телефона, смартфона или планшета / свет для мобильной фотосъемки",436 ₽,94 отзыва,"Завтра доставит Ozon, продавец BEST SHOP",https://www.ozon.ru/product/podsvetka-selfi-dlya-telefona-koltsevaya-svetodiodnaya-lampa-dlya-selfi-40-rezhimov-rgb-selfi-408051576/?asb=b%252B0goKon5y21h9IOamvkY3TZJ0gv3JRmDiP1LK5ErgRIZi6QpTZ2p04xXF3FJwox&asb2=CItHo9JOIeZWDm1x4bGl4fRlfoq3WtVQ4ulR36o5IY2u8eoWKzY60fM94sA8dLe5KLn4WeATIZL2Sen_5sDg1ycJfIw5NvpAZGcGfkckZyfEfWfgMGwJngZAzrUDVWoXH09fZeUmd30mnk5j6uCeWw
"Фотофон двусторонний, фон для фото, Ukid MARKET, кирпич, 45 х 45 см, переплётный картон, 980 г/м, Ukid HOME",302 ₽,9 отзывов,"Завтра доставит Ozon, продавец Товары для детей и взрослых",https://www.ozon.ru/product/fotofon-dvustoronniy-kirpich-45-h-45-sm-perepletnyy-karton-980-g-m-151013336/?asb=F6YEjmiyFP%252FuhgI9rOciO6CxyJuwiYJMwxwA5Cd5VNOQCOzwH16F2NisaKgsqfhG&asb2=Oxi-oxa0-SSApCVfZRnCnplmcLVQDeo_3JW4GeD_cYEcmwpmRVhzLBC034Fy1jPgKAfb_5GT-_29szAEVUKX1mN4mxBGj5cIbsLkd5fSgrpKBCT2nqNgLM46kyoeYFuu4_xCeZIM5DWL-yQw4bnj5Q
"Кольцевая светодиодная лампа для селфи. С прищепкой для телефона, смартфона или планшета. 3 режима яркости. Розовый",292 ₽,129 отзывов,"Завтра доставит Ozon, продавец TrueCost",https://www.ozon.ru/product/koltsevaya-svetodiodnaya-lampa-dlya-selfi-s-prishchepkoy-dlya-telefona-smartfona-ili-plansheta-414605289/?asb=gSZG%252Bex%252F4bcw2cLpK%252FvOVMo3pRymhOzcAtvV%252FUsmr58KFvleaYkwe3gras8keqxW&asb2=OnIFK2aRchD2RcM_5M3vpzystHe9a8rGsm1mPf7P2-9TtzF2EN_UWOflrkHA9onOduIzz24skW2GEZMWcnrXTT_6WzpMrVOdTWXMih1oLsKb3gs8jVZ4OVhNFXlU0uN_v4Ck054ps55DRK76VWuiyQ
"Фотофон двусторонний, фон для фото, Ukid MARKET, кружево, 45 х 45 см, переплётный картон, 980 г/м",254 ₽,2 отзыва,"Завтра доставит Ozon, продавец Товары для детей и взрослых",https://www.ozon.ru/product/fotofon-dvustoronniy-fon-dlya-foto-ukid-market-kruzhevo-45-h-45-sm-perepletnyy-karton-980-g-m-203943351/?asb=bfjMnHWyTSqORg2KnaisrtT7YmnEYWgj5gp%252FaBwPkbPIKlISRae%252F7D%252FkWAAUnu6e&asb2=_WnNEx3FeekUqeTyYKagRqPlpPSVt-P5eVVDzHj9G3tByo5suXYY-3TvOlhIv2OxsKoSBqJlViWr405_6PSRpwZLFliELOlxjpSZ5V9KQkQUYymn1omMVX9e1l2mKDAaZnv2KhJm9Mqrn1Fkw2Nciw
Фотофон виниловый для предметной съемки. Светлая кирпичная стена.,997 ₽,14 отзывов,"6 мая доставит Ozon, продавец Brand Family",https://www.ozon.ru/product/fotofon-vinilovyy-dlya-predmetnoy-semki-svetlaya-kirpichnaya-stena-242812506/?asb=e%252FQqmt48t2ru8f6w7YFsyOP0kVvSAPUoe9EsI6pZBH6jN%252FeMATJZ87mutjsQpSgx&asb2=LX2bvR7oGziwSi2xSLePyF9yCxyuqZyyqVuon9VmCKeoSmqsmHG_WC_6LolDIN75d8raYcuIDtFj7uz5-CQJ8UmDiT0gIR5zYUNTAGlbnVk-oQQeVAnZHUmjyXVlrmIyKDMrPo4VJ7ZsiKUIgySemw
"Крепление для веб-камеры / Крепление-струбцина на трубы диаметром от 1,5 см до 2,7 см и с посадочным винтом диаметром 1/4",449 ₽,20 отзывов,"7 мая доставит Ozon, продавец Familyshop",https://www.ozon.ru/product/kreplenie-dlya-veb-kamery-kreplenie-strubtsina-na-truby-diametrom-ot-1-5-sm-do-2-7-sm-i-283884264/?asb=dP%252FuHU0nnpATGkXFG2XKBeYyT%252FF5JOZX7j4D81LJpNa3%252B6teZr%252FdLr7Dek2pJJCw&asb2=styIWjdLM23SQPHt73GRw2F5pQ75iTEByGMKe7kPqT4l648g60xyIcoShaoDCcH8gPTxIkS2HxJOpNcszYHxzXxwLBBJedlD_Kow1N2hVX13tdBTxpQzp2cu-UAfxwRJEs3lyj8LfsDihm-ikz1clg
"Фотофон виниловый 100х75 см, матовый",470 ₽,22 отзыва,"Завтра доставит Ozon, продавец Дизайн Лавочка",https://www.ozon.ru/product/fotofon-vinilovyy-100h75-sm-matovyy-218226119/?asb=7rn1bEdV5RJusD2DWtwteU8CCtisRb19uvdi6DmYzXo%253D&asb2=rTNY2nJMXar9B6CGmJkHZiF0bDB86sDCGkMrEdrRfmCTGM7eIgbRQjcdNrJVhUQE
Фотофон бежевый шелк (70*100 см),464 ₽,3 отзыва,"Завтра доставит Ozon, продавец WOW",https://www.ozon.ru/product/fotofon-bezhevyy-shelk-70-100-sm-245691069/?asb=1Xgvlg%252Bs%252Fm2fK1vwSUAGqTOXF0N%252FmIzb3a8o0tuY5%252BTZpX%252BhvtCG0zyU%252FE2LLcyK&asb2=o2zjkxirFsM1IY7ybAXUU2OfJkxTInqOcjhbtvVsMvhbHm7R7ua2jXHFY3q3S2I4K6GkMyf8fdosXmLpPR3_Qmscs1doCt0u3bZ6eGE9zDrKRqHB5CxWVwTnC9eUAd-Q09gPKJm9PkxqRWN62_EmGw
Фотофон виниловый для предметной съемки. Деревянные жалюзи с деревянным полом,950 ₽,6 отзывов,"6 мая доставит Ozon, продавец Brand Family",https://www.ozon.ru/product/fotofon-vinilovyy-dlya-predmetnoy-semki-derevyannye-zhalyuzi-s-derevyannym-polom-241252220/?asb=GUTGHBKjJTdPK3ZnsM5cUCVst%252BORzF%252B%252FDXw2zn4IQ1HX5YBrapB4fN5nx9w8wbVI&asb2=bOxEPV3eUarMe9ESDRVrcWfT6t0ClmZIT6i6PaPOX4RV8_nUtKEzipPd67oBqj7ydPxwpYqErpDmUjzu_M35jnciYcuyXc5mhm_7uQSL4SmU_vzoO3HxzSCiUMvTk6H0UgP6IZzvV4wEzn6yxcCHoQ
"Кольцевая лампа со штативом / Лампа кольцевая светодиодная 26 см со штативом и с держателем для телефона / кольцевая лампа rgb / лампа для блогера, визажиста, селфи макияжа, видеосъемки тик тока /",997 ₽,7 отзывов,"6 мая доставит Ozon, продавец Доставка Счастья",https://www.ozon.ru/product/koltsevaya-lampa-so-shtativom-lampa-koltsevaya-svetodiodnaya-26-sm-so-shtativom-i-s-derzhatelem-504369375/?asb=a%252FKkvmlXNu2%252FdCLADPSohGJWDeI7YxzZKgB1ULGeCFIsHKvGLoA7oRpieMgAigfx&asb2=0NYyd1y694IToslmwUgh8sEpi-NOQEbtmwKUIp43tK4oT330XA92YWl-z0dveY4zwBY4MqeLh-VdGkizlgSkvsFmk_r5nTRgFvnK6beVNPwpWDnKQXTfLbWydO4rpNNxEdDS3yJLNXeCn11_pASCYQ
Фотофон виниловый для предметной съемки. Светлые обои барокко,990 ₽,4 отзыва,"6 мая доставит Ozon, продавец Brand Family",https://www.ozon.ru/product/fotofon-vinilovyy-dlya-predmetnoy-semki-svetlye-oboi-barokko-278932887/?asb=EgiJ%252BzZASXJrJ8jco8PZHSMnoz4WRGySEFKDY%252BHI3UJ61u%252B7rWJRiEAZGvPHOPtF&asb2=z-fy5lhujeqOmuWtHGG5bxuRMI1Rd56CbtHD_ZllJgAzkWeF9pbeRHLQsmbKsuF1Y8bWZcI4N5kMR18yC-JbPs2ooJl5Gpl98WijP_lch69RRyGnz8b0rNHPX1zJXX0EMXQPIDI4_Di9z5AMMwosaw
Кольцевая лампа селфи кольцо с гибким держателем для телефона на прищепке с подсветкой,637 ₽,7 отзывов,"Завтра доставит Ozon, продавец ИП Мансур",https://www.ozon.ru/product/koltsevaya-lampa-selfi-koltso-s-gibkim-derzhatelem-dlya-telefona-na-prishchepke-s-podsvetkoy-482224346/?asb=9HhvZfcMoCiCbYmyCvnmBUOPvr5C9z74XWPP33Vg0h4VwfCW%252FbZ001V%252F7AHfR2lz&asb2=5EilG0ge26Rn50rNZ65TepirXIAfWtaldBh_i_Dolz3jk75RvrYn4PU42EPmCho5SKWEahLAtA3ch8FQV7c-WNLy6Oudj2twHc-Nlk6ax7nrtipzblWzIZPmygi8wi9R3d4slu_xuXXuQD7PuuxmCw
"Монопод Yunteng 42,5-125 см. для экшн-камер GoPro / SJCAM / DJI / Xiaomi / Eken / Rekam",502 ₽,4 отзыва,"6 мая доставит Ozon, продавец Озон",https://www.ozon.ru/product/monopod-yunteng-42-5-125-sm-dlya-ekshn-kamer-gopro-sjcam-dji-xiaomi-eken-rekam-477225617/?asb=hKV4qRMuGCdD91DvxLbmxMHoG3iJwhHsBUZSmQ8Gbwg%253D&asb2=PLVmQabKopmvfnnjnnZp2_U4-9LxuTPlkmkvyPs0gyQ613oUdWsNj5PTs9jzPklT
"Фотофон виниловый, 80х100 см, для предметной съемки, ""Волли""",610 ₽,1 отзыв,"12 мая доставит Ozon, продавец Fotofon.pro",https://www.ozon.ru/product/fotofon-vinilovyy-80h100-sm-dlya-predmetnoy-semki-volli-251415570/?asb=UNWbUXxqsP%252FJRfOV8Iuzy8FSPJutn7C5awmU6j4YV8rWw0yLgHSyfbn5TqYbgqsO&asb2=7GIuntqCkjd_bKCq5fNs4oKD80KF69Kq-QF0u6NLHZx1R-TmMIqoMOH4nytK0bijuDOQVsidFWyFRkhUrnPkpP7OoquxIJ77zDam_C1p8LK0-LHvHm1fgLTqRAiKcwM1xnHsbV3kVgZC3gCGtHGsjw
"Профессиональный безбликовый ФОТОФОН ""Мрамор белый с розовым"", 1 шт. 100x70 бумага 300 г/м",749 ₽,6 отзывов,"Завтра доставит Ozon, продавец ForYou24",https://www.ozon.ru/product/professionalnyy-bezblikovyy-fotofon-mramor-belyy-s-rozovym-1-sht-100x70-bumaga-300-g-m-296195081/?asb=gDxQvvGKMNGWJRApfTWfq4PBTYZ698WKHCVFy5zp3gY%253D&asb2=8gzHgWFpJQ2fA3Es6JeeFg-CRvD9JBcnrHvtTkmebpt6aCtYuaHNDOVVvI-sGiOP
"Фотофон мерсеризованная атласная ткань для предметной съемки 70х100 см, цвет золотисто-желтый",399 ₽,12 отзывов,"Завтра доставит Ozon, продавец POLLY-SHOP",https://www.ozon.ru/product/fotofon-merserizovannaya-atlasnaya-tkan-dlya-predmetnoy-semki-70h100-sm-tsvet-zolotisto-zheltyy-261422454/?asb=fzLRrBvWRFhVVSv4lcI9yiqN1%252BdlsqoGlteo%252Bzv8hvE%253D&asb2=ankStmNgh6czYp0eiIkHlQdQudsoBo4tugopX5qVVWZkfm7V76wp-9495S6MAclx
"Сумка для фотооборудования, переноска для софтбокса, сумка для света",580 ₽,2 отзыва,"11 мая доставит Ozon, продавец GSM Маркет 23",https://www.ozon.ru/product/sumka-dlya-fotooborudovaniya-perenoska-dlya-softboksa-sumka-dlya-sveta-489410447/?asb=G9j%252FWbbJT%252BHGUu%252FlqxsVYqK%252BApfVPAlVlYVjlt0otB0%253D&asb2=NJekQ3r9R5H0G7ZPjMVEuAhTNQV3_Xfz_E1ZZc9zpUrE_soOcv35aCMrCM_PiASO
Силиконовый защитный чехол для GoPro HERO 8 Black,580 ₽,2 отзыва,"10 мая доставит Ozon, продавец Вело Маркет",https://www.ozon.ru/product/silikonovyy-zashchitnyy-chehol-dlya-gopro-hero-8-black-493300710/?asb=165yxcpon7DPv%252BJFfjcqPVAd3W9OlyLOZ9XA0FnZDbHB3cdHP6rNlXLR1AKTaYUO&asb2=CVwuKCiTxEMIHJQNY2SVm_ec3IBu9goytg0s-ERQvQ4UynTO_mMdu8ODIEgk9R7nsw8gqicDE9f8KMFtpdnbfdo_SqfNUBGK5b8TgAewcYKhLI_Lvs0oGH3K9KKUeL6MH55tJXmikRjMIP5LDT-i0A
"Фотофон виниловый, 80х100 см, для предметной съемки, ""Аралия""",799 ₽,1 отзыв,"12 мая доставит Ozon, продавец Fotofon.pro",https://www.ozon.ru/product/fotofon-vinilovyy-80h100-sm-dlya-predmetnoy-semki-araliya-251096256/?asb=mBlM1e21pzXm7mzCDLAOVb1Sm6qlBBSXD9wrIYeaFhzYFgwEXqY%252FPe%252BAPyaEblbA&asb2=rwjdERhNycly48iHSGBT2LcDc2Oya7isn1bYUCKRiiD9agPwSpc0kP3QFHLNbPSn-UV88JMzyPMELIwK66PE34X2F0cdFVk-U8NGPZWi3btXV6TqYbSzbCja5CRokCu5l8EvYxcUy3SjSLDpQu_xAQ
"Фотофон ""Доски светлые"", 45 х 45 см, переплётный картон, 980 г/м",268 ₽,2 отзыва,"Завтра доставит Ozon, продавец ООО СимаЮг",https://www.ozon.ru/product/fotofon-doski-svetlye-45-h-45-sm-perepletnyy-karton-980-g-m-261347539/?asb=uR%252B6u4F%252FAJ5AS5oIvizMyFrup%252BFXXugXxe7pia09oSY%253D&asb2=tWQrh6-Sk3t6pVUIgjAS2120Ln_jjV7pjYQARP1sxgnpybpoIURVg4q7yRSg_ihd
"Зажим прищепка для крепления студийных фонов, BlogerMarket, размер S (7 см), 4 шт",351 ₽,32 отзыва,"6 мая доставит Ozon, продавец KEVATO",https://www.ozon.ru/product/zazhim-prishchepka-dlya-krepleniya-studiynyh-fonov-blogermarket-razmer-s-7-sm-4-sht-560589824/?asb=kL36HkXukFvtu0zMUv%252FBqYeuQ8NZP05mkqjhkW%252FUvJo%253D&asb2=X8mwYYR_kNLA_3AqcVqv79N9ErTVgND6sRsaDWJAhY5b35Yii0wvY6j5WMdDzCvG
Патрон для ламп LH-27SU,485 ₽,3 отзыва,"7 мая доставит Ozon, продавец Все для дома",https://www.ozon.ru/product/patron-dlya-lamp-lh-27su-394276525/?asb=3UF73OScNZMUiqBUNxwQMVVIeVSsoDnyC1Q3eQP8zyU%253D&asb2=teQ3CimDcPyFmxn5N8lcFt-gy2NBDFfompWWuKbQHqmAwarF6h3wg9GKacp8AgU_
"Крепление Roll Bar Mount на трубу, раму или руль диаметром 3.5cm - 6.35cm.",490 ₽,1 отзыв,"6 мая доставит Ozon, продавец Action-mag",https://www.ozon.ru/product/kreplenie-roll-bar-mount-na-trubu-ramu-ili-rul-diametrom-3-5cm-6-35cm-294689752/?asb=ArtXrIxbi4GkvAJcY7Z8NxOslirwAdIRR3XAKpC%252B2%252Fk%253D&asb2=WErkU0_FMit5QVPOHj9C5hX7wIKN1tobkYVZLVC-z_7pbbbjui5gd7LRD7AfIMIB
"Фотофон для предметной съёмки, лето, трава, зелень, 50х100 см",730 ₽,2 отзыва,"10 мая доставит Ozon, продавец Фотофон",https://www.ozon.ru/product/fotofon-dlya-predmetnoy-semki-leto-trava-zelen-50h100-sm-438803616/?asb=BvreekvjBuhJus3W%252BGnhCcH6bn%252BOGVqAxNUdSzk3cK4%253D&asb2=BzdXv63OtOvsC5G3T3vs-NQQkycvUekpUG1XO3OwgRf4QuWf-UChXqgNVJfxRf2i
Фотофон для предметной съемки/ Винил/ Окно/ Доски/ 50х100 см/ 1 шт,730 ₽,12 отзывов,"10 мая доставит Ozon, продавец Фотофон",https://www.ozon.ru/product/fotofon-dlya-predmetnoy-semki-vinil-okno-doski-50h100-sm-1-sht-324252859/?asb=3r34izeUYNjzkj%252FJ5y%252Fh9towVJRUqcM%252Fl3DRDsPy4Ws%253D&asb2=_0Ie40RuLrA3fdDuHdJ62X70muLJeXtrbs78l47TnZE0Iya4JC84uHWFz_LBRQCz
